id	category	name	code	direction	startTime	startDay	startMonth	startYear	startSorx	endTime	endDay	endMonth	endYear	endSorx	duration
0	MSN	X	0	E	945	21	2	2017	X	245	22	2	2017	X	1700
0	MSN	X	0	E	1015	14	3	2017	X	545	16	3	2017	X	4330
0	MSN	X	0	N	1615	31	3	2017	X	600	1	4	2017	X	1345
0	MSN	X	0	SW	1020	2	6	2017	X	1840	2	6	2017	X	0820
201701	STS	MERBOK	1	X	1940	11	6	2017	X	1040	12	6	2017	X	1500
201701	STS	MERBOK	3	X	1040	12	6	2017	X	1720	12	6	2017	X	0640
201701	STS	MERBOK	8	NE	1720	12	6	2017	X	2020	12	6	2017	X	0300
201701	STS	MERBOK	8	NW	2020	12	6	2017	X	010	13	6	2017	X	0350
201701	STS	MERBOK	8	SW	010	13	6	2017	X	440	13	6	2017	X	0430
201701	STS	MERBOK	3	X	440	13	6	2017	X	1110	13	6	2017	X	0630
0	MSN	X	0	S	2355	17	7	2017	X	900	18	7	2017	X	0905
201702	TS	ROKE	1	X	1540	22	7	2017	X	340	23	7	2017	X	1200
201702	TS	ROKE	3	X	340	23	7	2017	X	920	23	7	2017	X	0540
201702	TS	ROKE	8	NW	920	23	7	2017	X	1320	23	7	2017	X	0400
201702	TS	ROKE	3	X	1320	23	7	2017	X	1510	23	7	2017	X	0150
201702	TS	ROKE	1	X	1510	23	7	2017	X	1940	23	7	2017	X	0430
0	MSN	X	0	SW	1430	31	7	2017	X	2045	31	7	2017	X	0615
201703	SuperT	HATO	1	X	840	22	8	2017	X	1820	22	8	2017	X	0940
201703	SuperT	HATO	3	X	1820	22	8	2017	X	520	23	8	2017	X	1100
201703	SuperT	HATO	8	NE	520	23	8	2017	X	810	23	8	2017	X	0250
201703	SuperT	HATO	9	X	810	23	8	2017	X	910	23	8	2017	X	0100
201703	SuperT	HATO	10	X	910	23	8	2017	X	1410	23	8	2017	X	0500
201703	SuperT	HATO	8	SE	1410	23	8	2017	X	1710	23	8	2017	X	0300
201703	SuperT	HATO	3	X	1710	23	8	2017	X	1820	23	8	2017	X	0110
201703	SuperT	HATO	1	X	1820	23	8	2017	X	2040	23	8	2017	X	0220
201704	STS	PAKHAR	1	X	940	26	8	2017	X	2040	26	8	2017	X	1100
201704	STS	PAKHAR	3	X	2040	26	8	2017	X	510	27	8	2017	X	0830
201704	STS	PAKHAR	8	SE	510	27	8	2017	X	1340	27	8	2017	X	0830
201704	STS	PAKHAR	3	X	1340	27	8	2017	X	1740	27	8	2017	X	0400
201704	STS	PAKHAR	1	X	1740	27	8	2017	X	2210	27	8	2017	X	0430
0	MSN	X	0	SE	245	28	8	2017	X	440	28	8	2017	X	0155
201705	STS	MAWAR	1	X	220	2	9	2017	X	2240	3	9	2017	X	4420
201705	STS	MAWAR	3	X	2240	3	9	2017	X	1020	4	9	2017	X	1140
201705	STS	MAWAR	1	X	1020	4	9	2017	X	1410	4	9	2017	X	0350
0	MSN	X	0	NE	315	14	9	2017	X	1015	14	9	2017	X	0700
201706	TD	NIL	1	X	2310	23	9	2017	X	1920	24	9	2017	X	2010
0	MSN	X	0	E	2145	24	9	2017	X	540	25	9	2017	X	0755
0	MSN	X	0	E	2245	8	10	2017	X	940	10	10	2017	X	3455
0	MSN	X	0	N	420	14	10	2017	X	845	14	10	2017	X	0425
201707	ST	KHANUN	1	X	1040	14	10	2017	X	1910	14	10	2017	X	0830
201707	ST	KHANUN	3	X	1910	14	10	2017	X	840	15	10	2017	X	1330
201707	ST	KHANUN	8	NE	840	15	10	2017	X	1920	15	10	2017	X	1040
201707	ST	KHANUN	3	X	1920	15	10	2017	X	2240	15	10	2017	X	0320
201707	ST	KHANUN	1	X	2240	15	10	2017	X	220	16	10	2017	X	0340
0	MSN	X	0	E	1530	16	10	2017	X	310	17	10	2017	X	1140
0	MSN	X	0	NE	615	17	10	2017	X	1245	17	10	2017	X	0630
0	MSN	X	0	E	200	9	11	2017	X	1005	9	11	2017	X	0805
0	MSN	X	0	E	2140	11	11	2017	X	915	12	11	2017	X	1135
0	MSN	X	0	NE	2110	18	11	2017	X	1240	19	11	2017	X	1530
0	MSN	X	0	N	705	8	12	2017	X	1100	8	12	2017	X	0355
0	MSN	X	0	E	315	13	12	2017	X	900	14	12	2017	X	2945
0	MSN	X	0	N	1500	16	12	2017	X	945	17	12	2017	X	1845
0	MSN	X	0	E	200	6	1	2018	X	1145	7	1	2018	X	3345
0	MSN	X	0	N	1200	8	1	2018	X	1340	9	1	2018	X	2540
0	MSN	X	0	E	745	24	1	2018	X	1600	25	1	2018	X	3215
0	MSN	X	0	N	1600	31	1	2018	X	745	1	2	2018	X	1545
0	MSN	X	0	E	630	6	3	2018	X	745	7	3	2018	X	2515
0	MSN	X	0	N	1045	8	3	2018	X	1610	8	3	2018	X	0525
0	MSN	X	0	E	345	17	3	2018	X	1510	17	3	2018	X	1125
0	MSN	X	0	N	140	21	3	2018	X	740	21	3	2018	X	0600
0	MSN	X	0	N	1250	6	4	2018	X	1445	7	4	2018	X	2555
0	MSN	X	0	E	2030	3	5	2018	X	445	4	5	2018	X	0815
0	MSN	X	0	E	1930	4	5	2018	X	140	5	5	2018	X	0610
0	MSN	X	0	E	1410	9	5	2018	X	245	11	5	2018	X	3635
201801	TS	EWINIAR	1	X	1120	5	6	2018	X	1240	7	6	2018	X	4920
201801	TS	EWINIAR	3	X	1240	7	6	2018	X	1540	8	6	2018	X	2700
201801	TS	EWINIAR	1	X	1540	8	6	2018	X	1820	8	6	2018	X	0240
0	MSN	X	0	SE	845	14	7	2018	X	1615	16	7	2018	X	5530
201802	TS	SON-TINH	1	X	240	17	7	2018	X	1620	17	7	2018	X	1340
201802	TS	SON-TINH	3	X	1620	17	7	2018	X	940	18	7	2018	X	1720
201802	TS	SON-TINH	1	X	1540	23	7	2018	X	1040	24	7	2018	X	1900
0	MSN	X	0	E	940	18	7	2018	X	2100	18	7	2018	X	1120
201803	STS	BEBINCA	1	X	1715	9	8	2018	X	520	14	8	2018	X	10805
201803	STS	BEBINCA	3	X	520	14	8	2018	X	220	15	8	2018	X	2100
201803	STS	BEBINCA	1	X	220	15	8	2018	X	520	15	8	2018	X	0300
201804	TS	BARIJAT	1	X	1040	11	9	2018	X	1220	12	9	2018	X	2540
201804	TS	BARIJAT	3	X	1220	12	9	2018	X	410	13	9	2018	X	1550
201804	TS	BARIJAT	1	X	410	13	9	2018	X	740	13	9	2018	X	0330
201805	SuperT	MANGKHUT	1	X	2220	14	9	2018	X	1620	15	9	2018	X	1800
201805	SuperT	MANGKHUT	3	X	1620	15	9	2018	X	110	16	9	2018	X	0850
201805	SuperT	MANGKHUT	8	NE	110	16	9	2018	X	740	16	9	2018	X	0630
201805	SuperT	MANGKHUT	9	X	740	16	9	2018	X	940	16	9	2018	X	0200
201805	SuperT	MANGKHUT	10	X	940	16	9	2018	X	1940	16	9	2018	X	1000
201805	SuperT	MANGKHUT	8	SE	1940	16	9	2018	X	520	17	9	2018	X	0940
201805	SuperT	MANGKHUT	3	X	520	17	9	2018	X	1440	17	9	2018	X	0920
201805	SuperT	MANGKHUT	1	X	1440	17	9	2018	X	1910	17	9	2018	X	0430
0	MSN	X	0	E	2220	18	10	2018	X	945	20	10	2018	X	3525
201806	SuperT	YUTU	1	X	840	31	10	2018	X	1240	1	11	2018	X	2800
201806	SuperT	YUTU	3	X	1240	1	11	2018	X	210	2	11	2018	X	1330
201806	SuperT	YUTU	1	X	210	2	11	2018	X	810	2	11	2018	X	0600
0	MSN	X	0	N	905	22	11	2018	X	1230	22	11	2018	X	0325
0	MSN	X	0	E	2320	27	12	2018	X	440	28	12	2018	X	0520
0	MSN	X	0	E	1030	9	2	2019	X	1610	10	2	2019	X	2940
0	MSN	X	0	E	1145	17	2	2019	X	1440	18	2	2019	X	2655
0	MSN	X	0	E	745	23	2	2019	X	2040	23	2	2019	X	1255
0	MSN	X	0	E	2330	4	3	2019	X	745	5	3	2019	X	0815
0	MSN	X	0	E	2015	7	3	2019	X	230	9	3	2019	X	3015
0	MSN	X	0	E	715	31	3	2019	X	1500	1	4	2019	X	3145
0	MSN	X	0	E	1050	12	4	2019	X	1140	13	4	2019	X	2450
0	MSN	X	0	E	1945	27	4	2019	X	140	28	4	2019	X	0555
0	MSN	X	0	E	1130	5	5	2019	X	730	6	5	2019	X	2000
0	MSN	X	0	E	2035	6	5	2019	X	945	8	5	2019	X	3710
201901	TD	MUN	1	X	1615	2	7	2019	X	540	3	7	2019	X	1325
201902	TS	WIPHA	1	X	1540	30	7	2019	X	2115	30	7	2019	X	0535
201902	TS	WIPHA	3	X	2115	30	7	2019	X	1340	31	7	2019	X	1625
201902	TS	WIPHA	8	NE	1340	31	7	2019	X	2340	31	7	2019	X	1000
201902	TS	WIPHA	3	X	2340	31	7	2019	X	1920	1	8	2019	X	1940
201902	TS	WIPHA	1	X	1920	1	8	2019	X	840	2	8	2019	X	1320
201903	STS	BAILU	1	X	1440	24	8	2019	X	1920	25	8	2019	X	2840
201904	TS	PODUL	1	X	1440	28	8	2019	X	1220	29	8	2019	X	2140
201905	TD	KAJIKI	1	X	840	1	9	2019	X	1620	1	9	2019	X	0740
201905	TD	KAJIKI	3	X	1620	1	9	2019	X	1040	2	9	2019	X	1820
201905	TD	KAJIKI	1	X	1040	2	9	2019	X	920	3	9	2019	X	2240
0	MSN	X	0	N	905	21	9	2019	X	1200	21	9	2019	X	0255
0	MSN	X	0	N	530	22	9	2019	X	1330	22	9	2019	X	0800
0	MSN	X	0	E	1400	6	10	2019	X	1415	7	10	2019	X	2415
0	MSN	X	0	E	410	15	10	2019	X	1140	16	10	2019	X	3130
0	MSN	X	0	E	1130	25	11	2019	X	745	27	11	2019	X	4415
0	MSN	X	0	N	220	2	12	2019	X	1520	2	12	2019	X	1300
0	MSN	X	0	NE	1100	5	12	2019	X	1220	6	12	2019	X	2520
0	MSN	X	0	N	545	7	12	2019	X	1000	7	12	2019	X	0415
0	MSN	X	0	N	2015	26	12	2019	X	640	27	12	2019	X	1025
0	MSN	X	0	E	1145	31	12	2019	X	940	1	1	2020	X	2155
0	MSN	X	0	E	1615	5	2	2020	X	1440	6	2	2020	X	2225
0	MSN	X	0	N	340	16	2	2020	X	1130	17	2	2020	X	3150
0	MSN	X	0	E	2205	11	3	2020	X	845	12	3	2020	X	1040
0	MSN	X	0	E	2325	28	3	2020	X	315	30	3	2020	X	2750
0	MSN	X	0	E	345	5	4	2020	X	945	6	4	2020	X	3000
0	MSN	X	0	N	615	12	4	2020	X	140	13	4	2020	X	1925
0	MSN	X	0	E	1100	22	4	2020	X	745	23	4	2020	X	2045
0	MSN	X	0	E	2045	20	5	2020	X	030	21	5	2020	X	0345
202001	TS	NURI	1	X	2020	12	6	2020	X	1540	13	6	2020	X	1920
202001	TS	NURI	3	X	1540	13	6	2020	X	1040	14	6	2020	X	1900
202001	TS	NURI	1	X	1040	14	6	2020	X	1320	14	6	2020	X	0240
0	MSN	X	0	E	705	31	7	2020	X	2040	31	7	2020	X	1335
202002	TS	SINLAKU	3	X	2040	31	7	2020	X	2110	1	8	2020	X	2430
202002	TS	SINLAKU	1	X	2110	1	8	2020	X	2315	1	8	2020	X	0205
202003	T	HIGOS	1	X	340	18	8	2020	X	1420	18	8	2020	X	1040
202003	T	HIGOS	3	X	1420	18	8	2020	X	2240	18	8	2020	X	0820
202003	T	HIGOS	8	NE	2240	18	8	2020	X	130	19	8	2020	X	0250
202003	T	HIGOS	9	X	130	19	8	2020	X	740	19	8	2020	X	0610
202003	T	HIGOS	8	SE	740	19	8	2020	X	1110	19	8	2020	X	0330
202003	T	HIGOS	3	X	1110	19	8	2020	X	1320	19	8	2020	X	0210
0	MSN	X	0	E	1440	18	9	2020	X	845	19	9	2020	X	1805
0	MSN	X	0	E	045	1	10	2020	X	1340	2	10	2020	X	3655
0	MSN	X	0	E	2135	5	10	2020	X	740	6	10	2020	X	1005
202004	TS	NANGKA	1	X	2040	11	10	2020	X	1710	12	10	2020	X	2030
202004	TS	NANGKA	3	X	1710	12	10	2020	X	540	13	10	2020	X	1230
202004	TS	NANGKA	8	NE	540	13	10	2020	X	1940	13	10	2020	X	1400
202004	TS	NANGKA	3	X	1940	13	10	2020	X	240	14	10	2020	X	0700
0	MSN	X	0	E	240	14	10	2020	X	1015	15	10	2020	X	3135
0	MSN	X	0	E	2205	15	10	2020	X	510	16	10	2020	X	0705
202005	T	SAUDEL	1	X	1740	22	10	2020	X	020	23	10	2020	X	0640
202005	T	SAUDEL	3	X	020	23	10	2020	X	910	24	10	2020	X	3250
0	MSN	X	0	NE	911	24	10	2020	X	1300	25	10	2020	X	2749
0	MSN	X	0	E	2355	27	10	2020	X	1330	29	10	2020	X	3735
0	MSN	X	0	E	445	23	11	2020	X	515	24	11	2020	X	2430
0	MSN	X	0	N	2300	29	12	2020	X	1225	31	12	2020	X	3725
0	MSN	X	0	N	210	8	1	2021	X	1200	8	1	2021	X	0950
0	MSN	X	0	N	845	11	1	2021	X	1130	12	1	2021	X	2645
0	MSN	X	0	E	2315	16	1	2021	X	745	17	1	2021	X	0830
0	MSN	X	0	E	2315	2	2	2021	X	945	3	2	2021	X	1030
0	MSN	X	0	E	1645	8	2	2021	X	1145	10	2	2021	X	4300
0	MSN	X	0	E	545	3	3	2021	X	1615	3	3	2021	X	1030
0	MSN	X	0	E	500	19	4	2021	X	540	20	4	2021	X	2440
202101	TS	KOGUMA	1	X	1615	11	6	2021	X	1410	12	6	2021	X	2155
202102	TD/TD	no name(E)(5-6Jul2021)/ no name(W)(5-8Jul2021)	1	X	415	6	7	2021	X	1410	7	7	2021	X	3355
202103	T	CEMPAKA	1	X	2140	18	7	2021	X	1610	19	7	2021	X	1830
202103	T	CEMPAKA	3	X	1610	19	7	2021	X	1320	20	7	2021	X	2110
202103	T	CEMPAKA	1	X	1320	20	7	2021	X	1940	20	7	2021	X	0620
202104	TS	LUPIT	1	X	2140	2	8	2021	X	1625	3	8	2021	X	1845
202104	TS	LUPIT	3	X	1625	3	8	2021	X	420	4	8	2021	X	1155
202104	TS	LUPIT	1	X	420	4	8	2021	X	1820	4	8	2021	X	1400
0	MSN	X	0	E	335	6	10	2021	X	730	6	10	2021	X	0355
0	MSN	X	0	E	2340	6	10	2021	X	439	8	10	2021	X	2859
202105	TS	LIONROCK	3	X	440	8	10	2021	X	640	9	10	2021	X	2600
202105	TS	LIONROCK	8	SE	640	9	10	2021	X	440	10	10	2021	X	2200
202105	TS	LIONROCK	3	X	440	10	10	2021	X	1240	10	10	2021	X	800
202105	TS	LIONROCK	1	X	1240	10	10	2021	X	1420	10	10	2021	X	140
0	MSN	X	0	N	1600	11	10	2021	X	039	12	10	2021	X	0839
202106	T	KOMPASU	3	X	040	12	10	2021	X	1720	12	10	2021	X	1640
202106	T	KOMPASU	8	NE	1720	12	10	2021	X	1640	13	10	2021	X	2320
202106	T	KOMPASU	3	X	1640	13	10	2021	X	440	14	10	2021	X	1200
202106	T	KOMPASU	1	X	440	14	10	2021	X	620	14	10	2021	X	140
0	MSN	X	0	N	2210	16	10	2021	X	345	18	10	2021	X	2935
0	MSN	X	0	N	320	8	11	2021	X	845	9	11	2021	X	2925
0	MSN	X	0	N	900	30	11	2021	X	145	2	12	2021	X	4045
0	MSN	X	0	E	045	8	12	2021	X	845	8	12	2021	X	0800
202107	SuperT	RAI	1	X	1120	20	12	2021	X	1220	21	12	2021	X	2500
0	MSN	X	0	E	320	7	2	2022	X	1145	7	2	2022	X	0825
0	MSN	X	0	E	435	17	2	2022	X	600	19	2	2022	X	4925
0	MSN	X	0	N	1750	19	2	2022	X	440	21	2	2022	X	3450
0	MSN	X	0	E	845	6	3	2022	X	1145	6	3	2022	X	0300
0	MSN	X	0	E	035	25	3	2022	X	1145	25	3	2022	X	1110
0	MSN	X	0	E	445	1	4	2022	X	1530	2	4	2022	X	3445
0	MSN	X	0	E	700	15	4	2022	X	920	17	4	2022	X	5020
0	MSN	X	0	N	1745	1	5	2022	X	2130	1	5	2022	X	0345
202201	T	CHABA	1	X	2110	29	6	2022	X	2240	30	6	2022	X	2530
202201	T	CHABA	3	X	2240	30	6	2022	X	1910	1	7	2022	X	2030
202201	T	CHABA	8	SE	1910	1	7	2022	X	1620	2	7	2022	X	2110
202201	T	CHABA	3	X	1620	2	7	2022	X	1410	3	7	2022	X	2150
202201	T	CHABA	1	X	1410	3	7	2022	X	1940	3	7	2022	X	0530
0	MSN	X	0	SW	1950	3	7	2022	X	745	5	7	2022	X	3555
202202	TD	NIL	1	X	2210	3	8	2022	X	1440	4	8	2022	X	1630
202203	TS	MULAN	1	X	340	9	8	2022	X	1125	9	8	2022	X	0745
202203	TS	MULAN	3	X	1125	9	8	2022	X	1820	10	8	2022	X	3055
0	MSN	X	0	SE	210	11	8	2022	X	620	11	8	2022	X	0410
0	MSN	X	0	SE	045	20	8	2022	X	945	20	8	2022	X	0900
202204	T	MA-ON	1	X	2110	23	8	2022	X	1240	24	8	2022	X	1530
202204	T	MA-ON	3	X	1240	24	8	2022	X	1925	24	8	2022	X	0645
202204	T	MA-ON	8	NE	1925	24	8	2022	X	140	25	8	2022	X	0615
202204	T	MA-ON	8	SE	140	25	8	2022	X	920	25	8	2022	X	0740
202204	T	MA-ON	3	X	920	25	8	2022	X	1410	25	8	2022	X	0450
202204	T	MA-ON	1	X	1410	25	8	2022	X	1610	25	8	2022	X	0200
0	MSN	X	0	E	145	27	9	2022	X	245	29	9	2022	X	4900
0	MSN	X	0	N	2045	9	10	2022	X	1145	10	10	2022	X	1500
0	MSN	X	0	N	820	16	10	2022	X	1225	16	10	2022	X	0405
202205	T	NESAT	1	X	2120	16	10	2022	X	1130	17	10	2022	X	1410
202205	T	NESAT	3	X	1130	17	10	2022	X	1540	18	10	2022	X	2810
0	MSN	X	0	NE	1540	18	10	2022	X	840	19	10	2022	X	1700
0	MSN	X	0	E	2139	19	10	2022	X	1230	20	10	2022	X	1451
0	MSN	X	0	E	1730	23	10	2022	X	745	24	10	2022	X	1415
0	MSN	X	0	E	245	25	10	2022	X	745	26	10	2022	X	2900
202206	STS	NALGAE	1	X	2210	30	10	2022	X	1620	31	10	2022	X	1810
202206	STS	NALGAE	3	X	1620	31	10	2022	X	1340	2	11	2022	X	4520
202206	STS	NALGAE	8	NW	1340	2	11	2022	X	2040	2	11	2022	X	0700
202206	STS	NALGAE	8	NE	2040	2	11	2022	X	240	3	11	2022	X	0600
202206	STS	NALGAE	8	SE	240	3	11	2022	X	520	3	11	2022	X	0240
202206	STS	NALGAE	3	X	520	3	11	2022	X	620	3	11	2022	X	0100
0	MSN	X	0	E	1615	4	11	2022	X	945	5	11	2022	X	1730
0	MSN	X	0	E	2000	21	11	2022	X	1600	22	11	2022	X	2000
0	MSN	X	0	N	1620	16	12	2022	X	1440	18	12	2022	X	4620
0	MSN	X	0	N	1830	15	1	2023	X	945	16	1	2023	X	1515
0	MSN	X	0	N	300	24	1	2023	X	945	25	1	2023	X	3045
0	MSN	X	0	N	745	27	1	2023	X	1145	28	1	2023	X	2800
0	MSN	X	0	E	1245	2	2	2023	X	945	3	2	2023	X	2100
0	MSN	X	0	N	520	14	2	2023	X	1120	14	2	2023	X	0600
0	MSN	X	0	E	1400	21	2	2023	X	1140	22	2	2023	X	2140
0	MSN	X	0	E	230	27	2	2023	X	1145	27	2	2023	X	0915
0	MSN	X	0	E	520	27	3	2023	X	745	28	3	2023	X	2625
0	MSN	X	0	E	1945	3	4	2023	X	945	4	4	2023	X	1400
0	MSN	X	0	E	2230	21	4	2023	X	945	23	4	2023	X	3515
202301	T	TALIM	1	X	440	15	7	2023	X	540	16	7	2023	X	2500
202301	T	TALIM	3	X	540	16	7	2023	X	040	17	7	2023	X	1900
202301	T	TALIM	8	NE	040	17	7	2023	X	640	17	7	2023	X	0600
202301	T	TALIM	8	SE	640	17	7	2023	X	1620	17	7	2023	X	0940
202301	T	TALIM	3	X	1620	17	7	2023	X	240	18	7	2023	X	1020
202301	T	TALIM	1	X	240	18	7	2023	X	840	18	7	2023	X	0600
0	MSN	X	0	SE	841	18	7	2023	X	1440	18	7	2023	X	0559
202302	SuperT	DOKSURI	1	X	2040	26	7	2023	X	1240	28	7	2023	X	4000
202303	SuperT	SAOLA	1	X	1740	30	8	2023	X	1540	31	8	2023	X	2200
202303	SuperT	SAOLA	3	X	1540	31	8	2023	X	240	1	9	2023	X	1100
202303	SuperT	SAOLA	8	NW	240	1	9	2023	X	1820	1	9	2023	X	1540
202303	SuperT	SAOLA	9	X	1820	1	9	2023	X	2015	1	9	2023	X	0155
202303	SuperT	SAOLA	10	X	2015	1	9	2023	X	340	2	9	2023	X	0725
202303	SuperT	SAOLA	8	SE	340	2	9	2023	X	1620	2	9	2023	X	1240
202303	SuperT	SAOLA	3	X	1620	2	9	2023	X	2020	2	9	2023	X	0400
202303	SuperT	SAOLA	1	X	2020	2	9	2023	X	2340	2	9	2023	X	0320
202304	ST	HAIKUI	1	X	440	4	9	2023	X	2140	5	9	2023	X	4100
